name,age,WOR
SNORRE,16,1.170265229
SNORRE,17,1.000207512
SNORRE,18,1.129043237
SNORRE,19,1.392244479
SNORRE,20,1.398911375
SNORRE,21,1.764794352
SNORRE,22,1.834971687
SNORRE,23,1.788905907
SNORRE,24,1.753756497
SNORRE,25,1.854729454
SNORRE,26,1.951312331
SNORRE,27,1.819938348
SNORRE,28,1.877442976
SNORRE,29,1.469230508
SNORRE,30,1.461617557
SNORRE,31,1.471284565
SOLVEIG,1,0.009953717
SOLVEIG,2,0.025581808
STATFJORD,22,3.1694801
STATFJORD,23,3.448403332
STATFJORD,24,3.840409513
STATFJORD,25,4.570213043
STATFJORD,26,4.833251509
STATFJORD,27,7.004060065
STATFJORD,28,7.41393449
STATFJORD,29,9.085480581
STATFJORD,30,10.14756893
STATFJORD,31,9.516943251
STATFJORD,32,8.99346967
STATFJORD,33,10.78682368
STATFJORD,34,13.73963851
STATFJORD,35,15.84485486
STATFJORD,36,19.96739829
STATFJORD,37,19.35910474
STATFJORD,38,14.95497741
STATFJORD,39,15.54604509
STATFJORD,40,16.8208411
STATFJORD,41,15.98546865
STATFJORD,42,19.74025297
STATFJORD,43,19.05110779
STATFJORD,44,21.60959703
STATFJORD NORD,6,0.255987145
STATFJORD NORD,7,0.951044917
STATFJORD NORD,8,1.271258355
STATFJORD NORD,9,1.165647131
STATFJORD NORD,10,1.684547788
STATFJORD NORD,11,1.988832223
STATFJORD NORD,12,2.825051994
STATFJORD NORD,13,4.191111395
STATFJORD NORD,14,5.253809639
STATFJORD NORD,15,4.534353443
STATFJORD NORD,16,4.543576943
STATFJORD NORD,17,8.64252615
STATFJORD NORD,18,7.574493214
STATFJORD NORD,19,7.013481374
STATFJORD NORD,20,7.291237903
STATFJORD NORD,21,4.493154356
STATFJORD NORD,22,3.285625603
STATFJORD NORD,23,5.808434385
STATFJORD NORD,24,6.847178583
STATFJORD NORD,25,8.29624619
STATFJORD NORD,26,9.344612471
STATFJORD NORD,27,10.57042031
STATFJORD NORD,28,11.07769286
STATFJORD ØST,7,0.491348053
STATFJORD ØST,8,0.886262344
STATFJORD ØST,9,1.021221646
STATFJORD ØST,10,1.344542138
STATFJORD ØST,11,2.094760367
STATFJORD ØST,12,2.88749296
STATFJORD ØST,13,2.452268271
STATFJORD ØST,14,3.321622904
STATFJORD ØST,15,3.74649699
STATFJORD ØST,16,3.74875046
STATFJORD ØST,17,2.739255382
STATFJORD ØST,18,4.698044731
STATFJORD ØST,19,4.892796192
STATFJORD ØST,20,4.522706707
STATFJORD ØST,21,4.70381934
STATFJORD ØST,22,4.359586047
STATFJORD ØST,23,3.772786974
STATFJORD ØST,24,4.275309658
STATFJORD ØST,25,5.630419787
STATFJORD ØST,26,5.347582379
STATFJORD ØST,27,4.561116692
STATFJORD ØST,28,4.003704129
STATFJORD ØST,29,3.964091315
SVALIN,1,0.189247973
SVALIN,2,0.215128973
SVALIN,3,0.624657227
SVALIN,4,1.170661011
SVALIN,5,1.645339123
SVALIN,6,3.303302034
SVALIN,7,3.323696568
SVALIN,8,3.455448122
SVALIN,9,2.959545875
SYGNA,1,0.002348945
SYGNA,3,0.242238313
SYGNA,4,0.718656824
SYGNA,5,1.147291379
SYGNA,6,2.594167345
SYGNA,7,3.881104641
SYGNA,8,5.155038267
SYGNA,9,7.033830535
SYGNA,10,8.801652446
SYGNA,11,6.011101309
SYGNA,12,3.484927499
SYGNA,13,2.654738406
SYGNA,14,2.458290686
SYGNA,15,2.056598905
SYGNA,16,4.826663784
SYGNA,17,8.052537013
SYGNA,18,6.288937508
SYGNA,19,7.126387517
SYGNA,20,9.596750353
SYGNA,21,13.82178637
SYGNA,22,16.210446
SYGNA,23,18.19284219
TAMBAR,1,0.006000247
TAMBAR,2,0.003006101
TAMBAR,3,0.003610251
TAMBAR,4,0.004309823
TAMBAR,5,0.007820663
TAMBAR,6,0.018396186
TAMBAR,7,0.029860048
TAMBAR,8,0.045366993
TAMBAR,9,0.010613021
TAMBAR,10,0.010131648
TAMBAR,11,0.010279067
TAMBAR,12,0.00745286
TAMBAR,13,0.044496937
TAMBAR,14,0.072942524
TAMBAR,15,0.011100953
TAMBAR,16,0.033760972
TAMBAR,17,0.195171659
TAMBAR,18,0.057309839
TAMBAR,19,0.102310611
TAMBAR,20,0.126419691
TAMBAR,21,0.176812617
TAMBAR,22,0.244108922
TOR,23,1.833725917
TOR,24,2.782230338
TOR,25,1.77648629
TOR,26,1.938063257
TOR,27,0.89911798
TOR,28,0.206399814
TOR,29,0.191024572
TOR,30,0.59496803
TOR,31,1.272485179
TOR,32,1.29207156
TOR,33,0.945792713
TOR,34,1.206433106
TOR,35,0.707784592
TOR,36,1.053011212
TOR,37,1.064468801
TOR,38,0.952875329
TOR,43,0.588245393
TOR,44,0.415308159
TOR,45,0.537712416
TORDIS,7,0.308540686
TORDIS,8,0.232090595
TORDIS,9,0.282225966
TORDIS,10,0.394682036
TORDIS,11,0.617017894
TORDIS,12,0.805745454
TORDIS,13,1.691745992
TORDIS,14,1.253826561
TORDIS,15,2.793116501
TORDIS,16,3.015310619
TORDIS,17,2.231474183
TORDIS,18,1.7366168
TORDIS,19,1.778729995
TORDIS,20,2.466643718
TORDIS,21,4.017105969
TORDIS,22,2.434440434
TORDIS,23,2.288611192
TORDIS,24,2.509786162
TORDIS,25,4.778472758
TORDIS,26,6.4843994
TORDIS,27,8.658489151
TORDIS,28,3.655405085
TORDIS,29,2.587740617
TRESTAKK,1,0.011525405
TRESTAKK,2,0.013860186
TRESTAKK,3,0.03071515
TRESTAKK,4,0.01295833
TROLL,11,0.861240544
TROLL,12,0.948141716
TROLL,13,0.89266602
TROLL,14,1.052672484
TROLL,15,1.33054679
TROLL,16,1.603274893
TROLL,17,1.964746672
TROLL,18,2.298085792
TROLL,19,2.636857975
TROLL,20,2.66988082
TROLL,21,2.909071006
TROLL,22,2.731642286
TROLL,23,2.670880221
TROLL,24,2.502747422
TROLL,25,2.568495852
TROLL,26,2.613618896
TROLL,27,2.398531384
TROLL,28,2.488535775
TROLL,29,2.678748453
TROLL,30,2.832744455
TROLL,31,3.389461057
TROLL,32,3.940787873
TROLL,33,5.080976118
TRYM,8,0.041255993
TRYM,9,0.010353503
TUNE,1,0.011092896
TUNE,2,0.042114207
TUNE,3,0.04265049
TUNE,4,0.063022386
TUNE,5,0.053404036
TUNE,6,0.165050192
TUNE,7,0.985064535
TUNE,8,0.216948339
TUNE,9,0.085936836
TUNE,10,0.149439085
TUNE,11,0.308690107
TUNE,12,0.205284981
TUNE,13,1.064944672
TUNE,14,1.234271715
TUNE,15,0.531230334
TUNE,17,0.634151016
TUNE,18,0.388245033
TUNE,19,0.428571429
TUNE,20,0.979638321
TUNE,21,1.384641638
TYRIHANS,1,0.00066911
TYRIHANS,2,1.30669e-05
TYRIHANS,4,0.043027322
TYRIHANS,5,0.082838127
TYRIHANS,6,0.229117441
TYRIHANS,7,0.399909898
TYRIHANS,8,0.619101719
TYRIHANS,9,0.734887675
TYRIHANS,10,0.849821932
TYRIHANS,11,1.285420149
TYRIHANS,12,1.33376064
TYRIHANS,13,0.625310246
TYRIHANS,14,0.390663735
ULA,15,3.683016558
ULA,16,3.07694558
ULA,17,2.424583621
ULA,18,2.922626265
ULA,19,3.542794423
ULA,20,2.826763753
ULA,21,2.85215845
ULA,22,2.297147884
ULA,23,1.432833512
ULA,24,0.919290719
ULA,25,1.613237978
ULA,26,2.280621972
ULA,27,3.393451173
ULA,28,2.665430735
ULA,29,4.141542223
ULA,30,5.333675457
ULA,31,6.212218594
ULA,32,5.559679873
ULA,33,7.236126265
ULA,34,12.23595498
ULA,35,10.9388329
ULA,36,12.68415914
ULA,37,18.97467877
URD,2,0.171534994
URD,3,0.622308055
URD,4,0.967242693
URD,5,1.104316329
URD,6,1.776205505
URD,7,1.847861028
URD,8,2.138648073
URD,9,2.095680221
URD,10,1.5382946
URD,11,3.421079706
URD,12,2.269904978
URD,13,1.245856231
URD,14,2.493837179
URD,15,3.432279213
URD,16,3.8784975
URD,17,3.077264746
URD,18,4.431396767
UTGARD,1,0.003050279
UTGARD,2,0.404485647
UTGARD,3,0.379216061
UTGARD,4,0.887400637
VALE,15,0.002525135
VALE,16,0.00140816
VALE,17,0.00127081
VALE,18,0.003471258
VALE,19,0.156223377
VALE,20,0.111991005
VALE,21,0.061228433
VALEMON,1,0.119278576
VALEMON,2,0.246012176
VALEMON,3,0.249030465
VALEMON,4,0.34326
VALEMON,5,0.581370056
VALEMON,6,0.577878334
VALEMON,7,0.614870267
VALEMON,8,0.609954751
VALHALL,19,0.044407203
VALHALL,20,0.061224158
VALHALL,21,0.079807976
VALHALL,22,0.08268747
VALHALL,23,0.108326227
VALHALL,24,0.119554307
VALHALL,25,0.20873198
VALHALL,26,0.203176985
VALHALL,27,0.252264669
VALHALL,28,0.17924323
VALHALL,29,0.190130994
VALHALL,30,0.213710728
VALHALL,31,0.306853007
VALHALL,32,0.192941323
VALHALL,33,0.219364297
VALHALL,34,0.248008147
VALHALL,35,0.340734034
VALHALL,36,0.446857848
VALHALL,37,0.455366672
VALHALL,38,0.411436247
VALHALL,39,0.354410592
VALHALL,40,0.3867658
VALHALL,41,0.408539465
VARG,3,0.170267349
VARG,4,0.899871765
VARG,5,1.774755865
VARG,6,0.83567449
VARG,7,0.302931564
VARG,8,0.255132645
VARG,9,1.023465179
VARG,10,2.109302547
VARG,11,2.354569924
VARG,12,1.311195614
VARG,13,0.48850913
VARG,14,0.513517547
VARG,15,1.541270904
VARG,16,2.046327843
VARG,17,3.409747301
VARG,18,3.679973148
VARG,19,3.914277269
VEGA,1,0.573325893
VEGA,2,0.078282448
VEGA,3,0.204511537
VEGA,4,0.017149539
VEGA,5,0.017065118
VEGA,6,0.023810079
VEGA,7,0.030883492
VEGA,8,0.036876435
VEGA,9,0.043402255
VEGA,10,0.047725061
VEGA,11,0.061240444
VEGA,12,0.057260326
VEGA,13,0.042514369
VESLEFRIKK,11,1.294060528
VESLEFRIKK,12,1.949832558
VESLEFRIKK,13,2.767244241
VESLEFRIKK,14,2.486100204
VESLEFRIKK,15,3.193457136
VESLEFRIKK,16,2.919611567
VESLEFRIKK,17,4.498495298
VESLEFRIKK,18,6.037599383
VESLEFRIKK,19,6.786806813
VESLEFRIKK,20,7.712169671
VESLEFRIKK,21,8.309001607
VESLEFRIKK,22,7.071481708
VESLEFRIKK,23,6.746417835
VESLEFRIKK,24,6.632751647
VESLEFRIKK,25,7.606844467
VESLEFRIKK,26,9.857004333
VESLEFRIKK,27,12.16371439
VESLEFRIKK,28,12.24917434
VESLEFRIKK,29,11.38119602
VESLEFRIKK,30,10.88901127
VESLEFRIKK,31,11.46458778
VESLEFRIKK,32,11.08488171
VESLEFRIKK,33,17.07808564
VIGDIS,4,0.268334729
VIGDIS,5,0.622410265
VIGDIS,6,0.533327087
VIGDIS,7,0.943865942
VIGDIS,8,0.650536876
VIGDIS,9,0.539390179
VIGDIS,10,0.498332869
VIGDIS,11,0.797079102
VIGDIS,12,0.786652458
VIGDIS,13,1.089108922
VIGDIS,14,1.293657874
VIGDIS,15,1.841572817
VIGDIS,16,2.302320185
VIGDIS,17,2.157191572
VIGDIS,18,1.861978652
VIGDIS,19,2.30156918
VIGDIS,20,2.98293859
VIGDIS,21,3.461872975
VIGDIS,22,3.501357316
VIGDIS,23,4.311971315
VIGDIS,24,3.892027726
VIGDIS,25,2.681157482
VIGDIS,26,3.653388627
VILJE,1,0.000155494
VILJE,2,0.002386635
VILJE,3,0.000767211
VILJE,4,0.018246526
VILJE,5,0.136956619
VILJE,6,0.453504786
VILJE,7,0.676088164
VILJE,8,1.205063596
VILJE,9,1.051117555
VILJE,10,1.523226693
VILJE,11,2.63694024
VILJE,12,3.072635175
VILJE,13,2.923472697
VILJE,14,4.395447692
VILJE,15,5.892288456
VISUND,2,0.25804795
VISUND,3,0.442102134
VISUND,4,0.271536979
VISUND,5,0.49711003
VISUND,6,0.79823671
VISUND,7,0.265692165
VISUND,8,0.493370434
VISUND,9,0.365156416
VISUND,10,0.217036029
VISUND,11,0.232990388
VISUND,12,0.31764285
VISUND,13,0.296968039
VISUND,14,0.449447204
VISUND,15,0.422366956
VISUND,16,0.74934604
VISUND,17,0.538514663
VISUND,18,0.571069788
VISUND,19,0.739558548
VISUND,20,0.951351802
VISUND,21,1.135697913
VISUND,22,1.37804293
VISUND,23,1.811876798
VISUND,24,1.742692685
VISUND SØR,1,0.009752347
VISUND SØR,2,0.067657709
VISUND SØR,3,0.219667953
VISUND SØR,4,0.585510179
VISUND SØR,5,2.072768871
VISUND SØR,6,1.128748013
VISUND SØR,7,0.001480946
VISUND SØR,8,0.098052045
VISUND SØR,9,2.583555956
VISUND SØR,10,3.14951989
VOLUND,1,0.002518027
VOLUND,2,0.001357912
VOLUND,3,0.006255216
VOLUND,4,0.032250105
VOLUND,5,0.186961829
VOLUND,6,0.974840436
VOLUND,7,1.614332147
VOLUND,8,2.284813455
VOLUND,9,0.098578372
VOLUND,10,0.522383388
VOLUND,11,1.173755579
VOLUND,12,1.857951887
VOLUND,13,3.624577389
VOLUND,14,3.149441883
VOLVE,1,0.003091392
VOLVE,2,0.10062626
VOLVE,3,1.111992907
VOLVE,4,2.549023509
VOLVE,5,3.597260106
VOLVE,6,4.501639825
VOLVE,7,3.574530164
VOLVE,8,2.281945749
VOLVE,9,4.814787831
YME,5,0.642385472
YME,6,1.095668386
YME,27,0.072028168
YTTERGRYTA,1,0.013365745
YTTERGRYTA,2,0.021371803
YTTERGRYTA,3,0.022213767
YTTERGRYTA,4,0.02238806
YTTERGRYTA,5,0.043432203
ÆRFUGL NORD,2,0.046355891
ÅSGARD,2,0.011891872
ÅSGARD,3,0.016397297
ÅSGARD,4,0.024001889
ÅSGARD,5,0.042426504
ÅSGARD,6,0.07223411
ÅSGARD,7,0.094474081
ÅSGARD,8,0.090498083
ÅSGARD,9,0.081223543
ÅSGARD,10,0.113812065
ÅSGARD,11,0.152838397
ÅSGARD,12,0.181390116
ÅSGARD,13,0.184452398
ÅSGARD,14,0.170974713
ÅSGARD,15,0.21854946
ÅSGARD,16,0.259503716
ÅSGARD,17,0.364966178
ÅSGARD,18,0.365090799
ÅSGARD,19,0.353517715
ÅSGARD,20,0.248780124
ÅSGARD,21,0.275316194
ÅSGARD,22,0.400306999
ÅSGARD,23,0.358577043
ÅSGARD,24,0.381081422
AFFLECK,1,0.038925438
AFFLECK,2,0.044955462
AFFLECK,3,0.035326604
AFFLECK,4,0.105398629
AFFLECK,5,0.10197996
AFFLECK,6,0.155647338
AFFLECK,7,0.089672795
AFFLECK,8,0.221842748
ALBA,1,0.131476126
ALBA,2,0.189882942
ALBA,3,0.388496037
ALBA,4,0.794288189
ALBA,5,1.104267786
ALBA,6,1.415529908
ALBA,7,1.270159241
ALBA,8,1.901305159
ALBA,9,2.6194393
ALBA,10,2.116718354
ALBA,11,2.74283953
ALBA,12,3.849719614
ALBA,13,4.908094501
ALBA,14,5.845494234
ALBA,15,6.597396065
ALBA,16,7.432144601
ALBA,17,9.071747229
ALBA,18,9.059144236
ALBA,19,9.636097864
ALBA,20,12.31362001
ALBA,21,13.37163016
ALBA,22,16.62780495
ALBA,23,15.83439438
ALBA,24,17.22994071
ALBA,25,17.43217424
ALBA,26,19.76207579
ALBA,27,21.39633585
ALBA,28,21.75500508
ALBA,29,21.2484909
ALDER,1,0.017997076
ALDER,2,0.005099337
ALDER,3,0.004765865
ALDER,4,0.003598454
ALDER,5,0.039455225
ALDER,6,0.217624512
ALDER,7,0.362098149
ALLIGIN,2,0.023211967
ALLIGIN,3,0.264650555
ALLIGIN,4,0.29530021
ALMA,1,0.234599915
ALMA,2,1.514765357
ALMA,3,4.128848123
ALMA,4,7.368333491
ALMA,5,11.8844874
ALMA,6,13.8268611
ALWYN NORTH,2,0.000808728
ALWYN NORTH,3,0.00918312
ALWYN NORTH,4,0.053054518
ALWYN NORTH,5,0.131279301
ALWYN NORTH,6,0.512239539
ALWYN NORTH,7,0.942140171
ALWYN NORTH,8,1.82307805
ALWYN NORTH,9,2.748250703
ALWYN NORTH,10,3.994319008
ALWYN NORTH,11,4.072576185
ALWYN NORTH,12,2.365399152
ALWYN NORTH,13,1.9372891
ALWYN NORTH,14,2.092463156
ALWYN NORTH,15,3.252892164
ALWYN NORTH,16,3.747349874
ALWYN NORTH,17,7.277928658
ALWYN NORTH,18,7.197435297
ALWYN NORTH,19,3.140785407
ALWYN NORTH,20,4.447183344
ALWYN NORTH,21,3.698779681
ALWYN NORTH,22,1.835322331
ALWYN NORTH,23,1.18475697
ALWYN NORTH,24,1.353460014
ALWYN NORTH,25,0.935683492
ALWYN NORTH,26,0.835993518
ALWYN NORTH,27,1.708754059
ALWYN NORTH,28,2.097359557
ALWYN NORTH,29,2.875841031
ALWYN NORTH,30,3.403365772
ALWYN NORTH,31,3.231615925
ALWYN NORTH,32,2.819290932
ALWYN NORTH,33,1.35973361
ALWYN NORTH,34,2.314492965
ALWYN NORTH,35,3.068731715
ALWYN NORTH,36,2.799316672
ANDREW,1,0.001940623
ANDREW,2,0.016690638
ANDREW,3,0.102615067
ANDREW,4,0.286997612
ANDREW,5,0.810095405
ANDREW,6,1.245456089
ANDREW,7,1.891455633
ANDREW,8,2.963077217
ANDREW,9,3.703758
ANDREW,10,4.532413809
ANDREW,11,6.718119598
ANDREW,12,6.061238522
ANDREW,13,5.879966823
ANDREW,14,6.813292636
ANDREW,15,10.05743121
ANDREW,16,10.63037767
ANDREW,19,4.567715144
ANDREW,20,7.426815238
ANDREW,21,16.43223993
ANDREW,22,15.75763422
ANDREW,23,14.36505799
ANDREW,24,13.54673189
ANDREW,25,15.67671882
ANDREW,26,15.97084776
ANDREW,27,14.52947385
ANGUS,2,0.164746492
ANGUS,3,0.653407071
ANGUS,11,0.174790445
ANGUS,12,0.288965156
ANGUS,13,0.807334158
ANGUS,14,1.112553652
ANGUS,15,1.680591003
ANGUS,16,1.62785239
ARBROATH,1,7.41e-06
ARBROATH,2,0.002203799
ARBROATH,3,0.01252305
ARBROATH,4,0.031374033
ARBROATH,5,0.081200953
ARBROATH,6,0.176704986
ARBROATH,7,0.32340469
ARBROATH,8,0.498931864
ARBROATH,9,0.603476253
ARBROATH,10,0.610544314
ARBROATH,11,0.782430755
ARBROATH,12,0.596861955
ARBROATH,13,0.568908398
ARBROATH,14,0.750318323
ARBROATH,15,0.82543449
ARBROATH,16,0.967190102
ARBROATH,17,1.195005434
ARBROATH,18,1.146429999
ARBROATH,19,1.312319415
ARBROATH,20,1.26813824
ARBROATH,21,1.819882421
ARBROATH,22,2.049388305
ARBROATH,23,2.337776062
ARBROATH,24,2.224048721
ARBROATH,26,1.940476048
ARBROATH,27,2.008730188
ARBROATH,28,2.828523155
ARBROATH,29,4.06282412
ARBROATH,30,4.537395711
ARBROATH,31,4.591406591
ARBROATH,32,6.417907187
ARBROATH,33,5.798785378
ARDMORE,1,0.321758755
ARDMORE,2,2.109687367
ARDMORE,3,1.619403746
ARGYLL,2,0.009885687
ARGYLL,3,0.240407808
ARGYLL,4,0.259398763
ARGYLL,5,0.126804645
ARGYLL,6,0.097063346
ARGYLL,7,0.359907995
ARGYLL,8,0.518650817
ARGYLL,9,0.918892301
ARGYLL,10,1.416204793
ARGYLL,11,1.149598817
ARGYLL,12,0.845281008
ARGYLL,13,1.281445184
ARGYLL,14,1.407917594
ARGYLL,15,1.757976943
ARGYLL,16,1.886395106
ARGYLL,17,2.195025676
ARGYLL,18,2.225488343
ARKWRIGHT,2,0.001375368
ARKWRIGHT,3,0.025315784
ARKWRIGHT,4,0.056975231
ARKWRIGHT,5,0.066811006
ARKWRIGHT,6,0.109630874
ARKWRIGHT,7,0.084498277
ARKWRIGHT,8,0.119177399
ARKWRIGHT,9,0.333428773
ARKWRIGHT,10,0.194131029
ARKWRIGHT,11,0.329407812
ARKWRIGHT,12,0.133870046
ARKWRIGHT,13,0.127907776
ARKWRIGHT,14,0.303866393
ARKWRIGHT,15,0.586876777
ARKWRIGHT,16,0.725432472
ARKWRIGHT,20,1.532744692
ARKWRIGHT,21,1.656431051
ARKWRIGHT,22,2.346680425
ARKWRIGHT,23,2.116095862
ARKWRIGHT,24,3.385197357
ARKWRIGHT,25,3.677401607
ARKWRIGHT,26,4.093733674
ARKWRIGHT,27,3.661780543
ARRAN,1,0.028159964
ARRAN,2,0.035395601
ARUNDEL,1,0.007829605
ARUNDEL,2,0.083591712
ARUNDEL,3,0.430155635
ARUNDEL,4,1.016765727
ARUNDEL,5,1.642083515
ARUNDEL,6,2.06445297
ATHENA,1,0.002488504
ATHENA,2,0.030455775
ATHENA,3,0.168857663
ATHENA,4,0.816824925
ATHENA,5,0.839029217
AUK,1,0.033206818
AUK,2,0.139444252
AUK,3,0.600557245
AUK,4,1.565119906
AUK,5,2.231450071
AUK,6,2.286660287
AUK,7,2.142719085
AUK,8,2.544921747
AUK,9,2.633177641
AUK,10,2.9730219
AUK,11,2.817413648
AUK,12,3.480232921
AUK,13,4.065725543
AUK,14,4.16326332
AUK,15,4.214944846
AUK,16,3.94901361
AUK,17,3.553066151
AUK,18,4.248176109
AUK,19,4.173475246
AUK,20,3.098239109
AUK,21,3.131739589
AUK,22,3.678309348
AUK,23,2.436580355
AUK,24,1.980658057
AUK,25,2.750479506
AUK,26,2.307421602
AUK,27,3.040622544
AUK,28,3.056971144
AUK,29,3.21220254
AUK,30,3.037217833
AUK,31,3.571778196
AUK,32,4.918538898
AUK,33,6.988447862
AUK,34,44.05617213
AUK,35,6.286296345
AUK,36,6.088655501
AUK,37,5.38028347
AUK,38,4.955792085
AUK,39,4.022776854
AUK,40,4.110965725
AUK,41,2.546676617
AUK,42,4.30078871
AUK,43,4.01612612
AUK,44,4.402021387
AUK,45,5.418443468
AUK,46,5.769817306
AUK,47,6.371372813
AUK,48,5.973106743
AUK NORTH,1,0.21314652
AUK NORTH,2,2.05350047
AUK NORTH,3,4.134020655
AUK NORTH,4,5.724536812
AUK NORTH,5,5.997398446
AUK NORTH,6,7.971860142
AUK NORTH,7,8.813446884
AUK NORTH,8,7.829981716
AUK NORTH,9,6.448397324
AVINGTON,1,1.02607774
AVINGTON,2,2.782271798
AVINGTON,3,4.793597534
AVINGTON,4,5.783058018
AVINGTON,5,6.590232964
AVINGTON,6,7.272081546
AVINGTON,7,4.447743003
AVINGTON,8,8.324088454
AVINGTON,9,10.76874588
BACCHUS,1,0.004329887
BACCHUS,2,0.019572518
BACCHUS,3,0.024100854
BACCHUS,4,0.034094701
BACCHUS,5,0.124075684
BACCHUS,6,0.265965658
BACCHUS,7,0.141787809
BACCHUS,8,0.140820786
BACCHUS,9,0.146235056
BACCHUS,10,0.233361198
BACCHUS,11,0.271927778
BALLINDALLOCH,1,0.438667662
BALLINDALLOCH,2,0.712074521
BALLINDALLOCH,3,0.727435436
BALLINDALLOCH,4,0.944202363
BALLOCH,1,0.021403169
BALLOCH,2,0.000399269
BALLOCH,3,0.036729846
BALLOCH,4,0.246350298
BALLOCH,5,0.728841584
BALLOCH,6,1.13834714
BALLOCH,7,3.094105308
BALLOCH,8,5.120209282
BALLOCH,9,5.614515785
BALLOCH,10,6.674002183
BALMORAL,1,0.001495241
BALMORAL,2,0.034159461
BALMORAL,3,0.208665001
BALMORAL,4,0.362438299
BALMORAL,5,0.573186159
BALMORAL,6,0.771023387
BALMORAL,7,1.31663426
BALMORAL,8,2.30123808
BALMORAL,9,3.120360009
BALMORAL,10,4.045657974
BALMORAL,11,5.086936927
BALMORAL,12,5.609966097
BALMORAL,13,6.636887527
BALMORAL,14,7.414486639
BALMORAL,15,8.153749154
BALMORAL,16,8.635544273
BALMORAL,17,9.411444729
BALMORAL,18,11.43931944
BALMORAL,19,13.63619296
BALMORAL,20,12.88353381
BALMORAL,21,11.02539441
BALMORAL,22,9.360362251
BALMORAL,23,16.71192496
BALMORAL,24,8.98944326
BALMORAL,25,9.729470108
BALMORAL,26,12.3590421
BALMORAL,27,10.56647894
BALMORAL,28,13.54642862
BALMORAL,29,12.11414603
BALMORAL,30,13.04307782
BALMORAL,31,17.62235267
BALMORAL,32,14.78525556
BALMORAL,33,4.552237488
BALMORAL,34,9.059753006
BALMORAL,35,10.07164287
BANFF,4,0.012812805
BANFF,5,0.050178285
BANFF,6,0.676575653
BANFF,7,0.972059956
BANFF,8,0.389221441
BANFF,9,0.347840991
BANFF,10,0.630019145
BANFF,11,0.710745772
BANFF,12,0.366838457
BANFF,13,0.526983322
BANFF,14,0.510510399
BANFF,15,0.565939593
BANFF,16,0.565865654
BANFF,19,0.018919383
BANFF,20,0.227032485
BANFF,21,1.093060685
BANFF,22,0.530415157
BANFF,23,0.494454156
BANFF,24,0.726424801
BANFF,25,0.824035932
BARDOLINO,1,0.230119244
BARDOLINO,2,0.542250441
BARDOLINO,3,0.678793778
BARDOLINO,4,1.099470562
BARDOLINO,5,1.674683955
BARDOLINO,6,1.798340137
BARDOLINO,7,28.74988971
BARNACLE,1,0.014119386
BARNACLE,2,0.071085816
BARNACLE,3,2.156205456
BARNACLE,4,11.02100602
BARRA,2,0.021396275
BARRA,3,0.001412011
BARRA,4,0.611967063
BARRA,5,1.902568012
BARRA,6,2.899526902
BEATRICE,6,11.28186598
BEATRICE,7,11.39713591
BEATRICE,8,13.64115396
BEATRICE,9,17.25380216
BEATRICE,20,25.41449813
BEATRICE,21,37.12804643
BEATRICE,22,36.1620306
BEATRICE,23,35.36173824
BEATRICE,24,39.23825022
BEATRICE,25,73.83984251
BEAULY,2,0.01804036
BEAULY,3,0.246320378
BEAULY,4,0.948659099
BEAULY,5,1.938310135
BEAULY,6,2.506077169
BEAULY,7,4.949198435
BEAULY,8,6.152023033
BEAULY,9,9.605162483
BEAULY,10,11.38123921
BEAULY,11,8.235409793
BEAULY,16,7.155218664
BEAULY,17,7.409352981
BEAULY,18,8.782909305
BEAULY,19,11.12026503
BEAULY,20,13.41216916
BEAULY,21,12.75345308
BECKINGHAM,1,0.615407572
BECKINGHAM,2,0.573760845
BECKINGHAM,3,0.553864803
BECKINGHAM,4,2.039190842
BECKINGHAM,5,2.887754173
BECKINGHAM,6,4.121474614
BECKINGHAM,7,1.926697636
BECKINGHAM,8,2.093070371
BECKINGHAM,9,1.218163336
BECKINGHAM,10,1.662698695
BECKINGHAM,11,1.995447408
BECKINGHAM,12,2.537456995
BECKINGHAM WEST,1,0.166459586
BECKINGHAM WEST,2,0.107753396
BECKINGHAM WEST,3,0.146210466
BECKINGHAM WEST,4,0.201286185
BECKINGHAM WEST,5,0.220688152
BECKINGHAM WEST,6,0.129507767
BECKINGHAM WEST,7,0.031573331
BECKINGHAM WEST,8,0.379701615
BECKINGHAM WEST,9,0.088588121
BECKINGHAM WEST,10,0.118520927
BECKINGHAM WEST,11,0.192830415
BECKINGHAM WEST,12,0.140542045
BECKINGHAM WEST,13,0.179058702
BECKINGHAM WEST,14,0.139147623
BECKINGHAM WEST,15,0.13090675
BECKINGHAM WEST,16,0.080021436
BECKINGHAM WEST,17,0.078738206
BECKINGHAM WEST,18,0.073766055
BECKINGHAM WEST,19,0.228296671
BECKINGHAM WEST,20,0.236644436
BECKINGHAM WEST,21,0.235308951
BECKINGHAM WEST,22,0.250211423
BECKINGHAM WEST,23,0.971959574
BECKINGHAM WEST,24,1.760552724
BECKINGHAM WEST,25,2.795300174
BECKINGHAM WEST,26,2.827882462
BECKINGHAM WEST,27,0.945097767
BECKINGHAM WEST,28,0.332163493
BECKINGHAM WEST,29,0.172192345
BECKINGHAM WEST,30,0.319963993
BECKINGHAM WEST,31,0.536486831
BECKINGHAM WEST,32,0.257885637
BECKINGHAM WEST,33,0.218927359
BECKINGHAM WEST,34,0.436584072
